ChannelName,Date,Content,Suspicious_Level
forshmaknews,2023-10-18 17:44:47.000,"‼️🇷🇺Наступление у Авдеевки: наши продвигаются вперёд, оттесняя врага
▪️На кадрах эвакуация раненого и подвоз БК под огнём врага. Работа 1487 полка.
▪️Ранее в ходе атаки наши бойцы заняли вражеский опорник и закрепились в нём перед новым рывком. 
▪️Наступательная операция у Авдеевки продолжается.
t.me/RVvoenkor",2
ridusnews,2023-10-18 04:46:31.000,"Подразделение «Эспаньола», состоящее из российских футбольных фанатов, опубликовало видео, которое опровергает информацию о том, что ВСУ удалось закрепиться у железной дороги в окрестностях Бахмута.

«На кадрах видно, как уничтожаются солдаты и техника украинской армии. Выжившие пытаются двигаться в сторону железной дороги пешком, но там уже наши, и они готовы к прямому бою. Безусловно, мы стараемся уничтожать противника еще на подходе, чтобы минимизировать возможные потери личного состава», — указано в Telegram-канале «Эспаньолы».

https://www.ridus.ru/n/418888

@ridusnews",2
crossnews_ru,2023-10-18 13:05:11.000,"В Минобороны РФ заявили, что ВСУ атаковали аннексированный Крым ракетами комплекса C-200, переделанными в ударный вариант

В ведомстве утверждают, что ПВО на аннексированном полуострове перехватила две украинские ракеты в воздухе. Их обломки упали в безлюдной местности и после этого взорвались.

Вечером в Севастополе объявили вторую за сутки воздушную тревогу, сообщил «губернатор» города Михаил Развожаев. До этого он также заявил, что ракету сбили в районе Кара-Кобы в Балаклавском районе.


Источник -  Медуза — LIVE (@meduzalive)",1
vesti_kursk,2023-10-18 07:45:37.000,"🕯 В ходе СВО погиб 44-летний ефрейтор Юрий Матвеев из Курской области

Большую часть жизни Юрий Алексеевич провел в посёлке Черемисиново. Проходил срочную службу в рядах ВС РФ. В последние годы работал в СХПК им. Гагарина. 

«Юрий добровольно поступил на военную службу по контракту летом прошлого года. Он погиб в бою, мужественно исполнив свой воинский долг», - сообщает газета «Слово народа».

В этом году военнослужащему должно было исполнится 45 лет. У Юрия остались семья, дети. 

Редакция ГТРК «Курск» выражает искренние соболезнования родным и близким бойца.",1
crossnews_ru,2023-10-18 23:30:16.000,"Российские военные уничтожили две разведгруппы ВСУ на южнодонецком направлении в районе населенного пункта Новомихайловка. Об этом нам рассказал начальник пресс-центра группировки войск ""Восток"" Олег Чехов.

Он добавил, что также в ходе контрбатарейной борьбы противник потерял противотанковую пушку ""Рапира"" и шесть минометных расчетов.

Также на этом направлении артиллерия и бомбардировочная авиация группировки войск ""Восток"" поразила места сосредоточения живой силы и техники пяти бригад ВСУ, отметил Чехов.


Источник -  ТАСС (@tass_agency)",1
kherson_news_info,2023-10-19 07:57:47.000,"‼️🇷🇺 💥FPV-дроны поражают пехоту, позиции врага и его средства передвижения по всему фронту

▪️На 1-3 видео Судоплатовцы уничтожают укрытия боевиков и его автомобильную технику.
▪️На 4 — FPV-дрон точным попаданием поражает ВСУшников, засевших в блиндаже на Ореховском направлении.
▪️На 5 — дроны-камикадзе точными прилетами поражают катер ДРГ,пункт временной дислокации и пехоту боевиков на Херсонском направлении.
t.me/RVvoenkor",2
news_rambler,2023-10-19 04:45:03.000,"⁠В Ростовской области сработала система ПВО

В Ростовской области сработала система противовоздушной обороны (ПВО). Об этом сообщил губернатор российского региона Василий Голубев в Telegram-канале.

Читать на Рамблере →",1
rt_ru_news,2023-10-19 06:18:44.000,"«Поражена группа пехоты противника»: в группировке «Восток» заявили о срыве ротации ВСУ на Южно-Донецком направлении

Военнослужащие группировки ВС РФ «Восток» сорвали попытку ротации подразделений ВСУ на Южно-Донецком направлении. Как рассказали в пресс-центре объединения, в результате поражена группа пехоты противника. Наряду с этим авиация и артиллерия поразили несколько мест сосредоточения живой силы и техники ВСУ, а также уничтожили пункт управления территориальной обороны. 
Читать далее",2
rt_ru_news,2023-10-19 16:05:20.000,"Штурмовая группа ВСУ попала под огонь российского танка — видео

Российская воздушная разведка засекла штурмовую группу ВСУ на Купянском направлении. Танкисты 1-й гвардейской танковой армии вышли на дистанцию в несколько сотен метров от противника и ударили по нему прямой наводкой. Планы ВСУ занять более выгодные позиции были сорваны. Подробнее — в материале военкора RT Александра Симонова. 
Читать далее",2
zpnewsru,2023-10-19 17:30:09.000,"На Запорожском направлении российские бойцы взяли в плен военнослужащих ВСУ
⁠
У одного из наших подразделений на Запорожском направлении Анну Прокофьеву бойцы сопровождали на позиции, а пленные рассказали ей, что с ними было....

Подробнее>>>",2
zpnewsru,2023-10-19 15:21:35.000,"В Токмаке Запорожской области прогремел взрыв

💥 В Токмаке Запорожской области 19 октября прогремел взрыв. Как сообщают РИА Новости со ссылкой на оперативные службы региона, сработала система ПВО России.

💬 ""В Токмаке прозвучал звук взрыва. По информации администрации района, сработала система ПВО ВС РФ. Информация уточняется"", - комментируют оперативные службы.

Сведения о пострадавших и разрушениях пока не поступали.

🐔 Подписаться на @zap_kpru",1
rgrunews,2023-10-19 20:11:29.000,"❗️Владимир Путин посетил штаб Вооруженных сил России на юге страны. 

""Возвращаясь из Перми, президент заехал в Ростов"", - проинформировал пресс-секретарь Дмитрий Песков. 

О положении дел на фронте главе государства рассказал начальник Генштаба Валерий Герасимов.

""Товарищ верховный главнокомандующий, объединенная группировка войск решает задачи в соответствии с планом спецоперации"", - подчеркнул Герасимов.

Владимир Путин, в свою очередь, попросил передать привет всем командирам.

@rgrunews",1
vesti_top,2023-10-20 02:56:53.000,"Путин провел встречу с губернатором Пермского края
https://lenta.ru/news/2023/10/20/putin-vstretilsya-s-gubernatorom-permskogo-kraya/

Президент России Владимир Путин провел встречу с губернатором Пермского края Дмитрием Махониным. Об этом сообщается на сайте Кремля. Путин также обсудил с Махониным вопросы газификации домовладений и рост строительства в регионе. Глава государства также поинтересовался о работе сотрудников ОПК.",1
vesti_top,2023-10-20 06:17:28.000,"Украинский танкист назвал плен единственным шансом выжить
https://lenta.ru/news/2023/10/20/ukrainskiy-tankist-nazval-plen-edinstvennym-shansom-vyzhit/

Единственный шанс для украинских военных выжить на запорожском направлении — это сдаться в плен. Об этом заявил пленный танкист Игорь Галинка, служивший в 14-й механизированной бригаде ВСУ. По словам Галинки, его мобилизовали несколько недель назад. Он попал в плен во время своего первого задания.",2
rbc_news,2023-10-20 16:44:09.000,"Афзалов уже был врио главкома ВКС, когда Суровикин командовал Объединенной группировкой войск и сил в зоне военной операции на Украине. За время военной карьеры Афзалов занимал должности от начальника расчета отделения боевого управления группы зенитных ракетных дивизионов корпуса ПВО до начальника штаба — первого заместителя командующего армией ВВС и ПВО. В июле 2017 года указом президента был назначен командующим армией ВВС и ПВО Восточного военного округа. В декабре прошлого года он получил звание генерал-полковника.

Фото: Минобороны России",1
vesti_top,2023-10-20 13:51:10.000,"Средства ПВО сбили над морем в Севастополе ракету
https://lenta.ru/news/2023/10/20/sredstva-pvo-sbili-nad-morem-v-sevastopole-raketu/

Российские средства противовоздушной обороны (ПВО) сбили в Севастополе ракету. Об этом сообщил губернатор Михаил Развожаев. Снаряд был перехвачен над морем в районе Любимовки. Губернатор заверил, что все ответственные службы продолжают контроль обстановки в городе. Ранее в Севостополе объявили воздушную тревогу.",1
octgnews,2023-10-20 12:19:05.000,"❗️Над морем в районе Любимовки в Севастополе сбита ракета

«В Севастополе работает система ПВО. По предварительным данным, над морем в районе Любимовки сбита ракета», – сообщил губернатор Михаил Развожаев. 

Ранее в городе объявили воздушную тревогу.

В среду в Севастополе также была сбита ракета, ее боевая часть сдетонировала в поле.

Подписаться на O!News",1
newsvladivostok,2023-10-20 20:40:59.000,"Потому что ты никогда не затыкаешься, уёба
Это ж наша всетелегинская всеобщая мечта, чтоб ты закрыла свой паяльник, изрыгающий свои глупости, чуши, потоки сознания, а также грязные ругательства, целка блять невидимка, принцесса о пятидесяти лет
Знаешь вот, когда ты умерла, тебе не ощущается, но м б кому то тяжело, то же самое, когда ты - тупая(((
Нам всем тяжело, Оксана Карловна, помогите нам, упиздошьте с глаз на свой прекрасный вл ру",1
octgnews,2023-10-20 01:21:18.000,"❕Владимир Путин посетил штаб Вооруженных сил РФ в Ростове-на-Дону

Президент заслушал доклад главы Генштаба Валерия Герасимова о ходе спецоперации на Украине.

Также Путин пообщался с другими представителями высшего руководства Минобороны, рассказал его пресс-секретарь Дмитрий Песков.

Напомним, в августе президент провел совещание в штабе группировки спецоперации в Ростове-на-Дону.

Подписаться на O!News",1
crimeannewss,2023-10-20 12:30:02.000,"🔷 Михаил Развожаев: В Севастополе работает система ПВО. По предварительным данным над морем в районе Любимовки сбита ракета


В Севастополе работает система ПВО. По предварительным данным над морем в районе Любимовки сбита ракета.

Всё службы продолжают контроль обстановки.


🔷 Михаил Развожаев: Если увидите дым в районе Севастопольской бухты - это военные используют табельные средства маскировки


Если увидите дым в районе Севастопольской бухты - это военные используют табельные средства маскировки.

Напоминаю, что запах неприятный, но это абсолютно безопасно.",1
crimeannewss,2023-10-20 07:30:02.000,"🔷 Сергей Аксёнов: Отправили нашим воинам в зону СВО очередную партию гуманитарной помощи


Отправили нашим воинам в зону СВО очередную партию гуманитарной помощи. В нее вошли в том числе генератор, инструменты, предметы первой необходимости и гигиены и многое другое. Продолжаем поддерживать наших защитников, это один из главных приоритетов. Вместе победим!",1
news_1tv,2023-10-20 03:29:11.000,"Украинский вертолет Ми-8 сбит в Харьковской области

На Донецком направлении наши бойцы подбили танк противника. Уничтожены блиндажи и опорные пункты. Работала артиллерия. Потери ВСУ до 50 человек. На Купянском направлении отражено 11 атак врага. Тяжелые огнеметные системы ликвидировали скопление украинской техники. Три попытки ротации подразделений боевиков сорваны на Южно-Донецком направлении. Беспилотники разбили склад боеприпасов в районе Старомайорского. Это в ДНР. Авиация ударила по бригадам ВСУ в Запорожской области.",2
rt_ru_news,2023-10-20 02:54:22.000,"Путин посетил штаб ВС РФ в Ростове-на-Дону

Президент России Владимир Путин посетил штаб Вооружённых сил РФ в Ростове-на-Дону. Начальник Генштаба Валерий Герасимов доложил главе государства о ходе специальной военной операции. По словам военачальника, объединённая группировка войск решает задачи в соответствии с планом. 
Читать далее",1
rt_ru_news,2023-10-20 05:13:32.000,"«Всем командирам привет передавайте»: Владимир Путин посетил штаб Вооружённых сил РФ в Ростове-на-Дону

Владимир Путин посетил штаб Вооружённых Сил РФ в Ростове-на-Дону. Начальник Генерального штаба ВС РФ Валерий Герасимов в ходе встречи доложил главе государства, что объединённая группировка войск решает свои задачи в соответствии с планом специальной военной операции. Также российский лидер провёл беседы с представителями высшего руководства Минобороны. 
Читать далее",1
rt_ru_news,2023-10-20 06:08:29.000,"Танкист ВСУ назвал плен единственным шансом выжить на Запорожском направлении

Пленный танкист Вооружённых сил Украины Игорь Галинка заявил, что единственным шансом для украинских военных выжить на Запорожском направлении является сдача в плен российской армии. 
Читать далее",2
rt_ru_news,2023-10-20 12:15:38.000,"Развожаев: в Севастополе работает система ПВО, над морем сбита ракета

В Севастополе работает система ПВО, по предварительным данным, над морем в районе Любимовки сбита ракета, сообщил губернатор Михаил Развожаев. 
Читать далее",1
variantnews,2023-10-20 06:40:32.000,"Бастрыкин предложил лишать мигрантов российского гражданства, если они отказываются принимать участие в специальной военной операции. Цитата главы СК: «Пока идëт специальная военная операция, я думаю, надо привлечь их к проведению специальной военной операции. Если ты не готов, будучи гражданином РФ, исполнять свой воинский долг, надо принимать решение о лишении такого человека гражданства». Бастрыкин также обнародовал предложение об организации на пунктах пропуска через государственную границу обязательной дактилоскопической регистрации всех иностранных граждан при въезде и выезде. ",1
capmatnews,2023-10-20 12:44:39.000,"Взрыв у Севастополя: армия России отражает удар врага
▪️""В Севастополе работает система ПВО. По предварительным данным над морем в районе Любимовки сбита ракета"", - сообщил губернатор Развожаев. 
▪️""Если увидите дым в районе Севастопольской бухты - это военные используют табельные средства маскировки"", - также сообщил он.
▪️Тревога с 17:30 не отменена, угроза атак сохраняется.",1
zpnewsru,2023-10-20 13:56:49.000,"‼️🇷🇺Наши уничтожают пехоту и технику врага, отбрасывая ВСУ в районе Работино
▪️На Запорожском фронте продолжаются ожесточённые бои между Работино и Копани.
▪️291 полк уничтожает технику, пехоту врага, заставляя выживших бросать позиции.

t.me/RVvoenkor",2
crossnews_ru,2023-10-21 09:47:24.000,"Средства ПВО второй раз сработали днем  21 октября по целям за пределами Ростовской области, сообщил губернатор региона Василий Голубев.

Голубев попросил жителей Ростовской области сохранять спокойствие, добавив, что военные выполняют свою работу.


Источник -  ТАСС (@tass_agency)",1
rgrunews,2023-10-21 09:07:29.000,"Жителей Ростовской агломерации напугал громкий грохот в небе. Причиной чрезвычайного происшествия оказалась работа дежурных средств ПВО Южного военного округа по украинской воздушной цели.

Как сообщил губернатор Ростовской области Василий Голубев, отражение воздушной атаки произошло около 14:10 по московскому времени: ""Сработали средства ПВО, прикрывающие Ростовскую область. Воздушная цель в результате уничтожена"".

@rgrunews",1
rbc_news,2023-10-21 08:39:15.000,"Средства ПВО в Ростовской области сбили воздушную цель, сообщил губернатор региона Василий Голубев.

«Сегодня в 14.10 снова сработали средства ПВО, прикрывающие Ростовскую область. Воздушная цель в результате уничтожена», — написал Голубев и поблагодарил военных за «хорошую работу».",1
vesti_top,2023-10-21 09:53:15.000,"В Ростовской области сработали системы ПВО
https://lenta.ru/news/2023/10/21/v-rostovskoy-oblastyu-srabotali-sistemy-pvo/

В небе над Ростовской областью сработали системы противовоздушной обороны (ПВО). Об этом сообщил губернатор региона Василий Голубев. «Воздушная цель в результате уничтожена. Благодарю наших военных за хорошую работу», — написал Голубев, не раскрыв подробности. По его словам, средства ПВО сработали в 14:10.",1
zspecialnews,2023-10-21 13:25:44.000,"💥Мощный кадр уничтожения украинских боевиков

Военнослужащие группировки ""Днепр"" ежедневно вскрывают вражеские позиции. На этот раз уничтожен пункт временной дислокации ВСУ на правобережье Херсонской области.

Наши бойцы незамедлительно отправили к бандере более 20 неонацистов!

""Херсонский Вестник""",2
zpnewsru,2023-10-21 09:00:20.000,"На Запорожском направлении отразили три атаки ВСУ
⁠
РИА Новости

МО РФ: НА ЗАПОРОЖСКОМ НАПРАВЛЕНИИ ОТРАЖЕНЫ 3 АТАКИ, УНИЧТОЖЕНЫ ДО 20 ВОЕННЫХ ВСУ, ПОРАЖЕНЫ ГАУБИЦА FH-70 ПРОИЗВОДСТВА БРИТАНИИ, М119 ПРОИЗВОДСТВА США ...

Подробнее>>>",2
rt_ru_news,2023-10-21 18:09:24.000,"Спецоперация Z: хроника главных военных событий 21 октября

Удар боевиков ВСУ из РСЗО «Ураган» и HIMARS по Донецку, сбитый украинский реактивный снаряд над Донецком, Ми-28Н накрывает ракетами С-13 позиции противника, подготовка операторов коптеров на тыловом полигоне, отражение ракетного удара ВСУ комплексом С-400 над Ростовом и другие события спецоперации 21 октября. 
Читать далее",2
crossnews_ru,2023-10-22 05:40:57.000,"Никаких действий, направленных на изменение модели поступления в 10-й класс и колледжи, пока не предпринимается, сообщили нам в пресс-службе Рособрнадзора.

Ранее руководитель ведомства Анзор Музаев в ходе всероссийской встречи с родителями школьников сообщал, что модели перехода из 9-го класса в 10-й, а также поступления в колледжи не соответствуют современным требованиям и в ближайшем будущем будут меняться. 

В ведомстве нам пояснили, что это частное мнение главы Рособрнадзора, и пока никаких изменений не планируется.


Источник -  ТАСС (@tass_agency)",1
vesti92,2023-10-22 14:49:01.000,"❗️«Те, кто пишет, что в Севастополе отработали средства ПВО - это ложь. Силы ПВО находились в боевой готовности, но до нас никаких воздушных целей сегодня не долетало. 

Все оперативные службы продолжают контроль обстановки. Доверяйте информации только из официальных источников», - Михаил Развожаев

@vesti92",1
crimeanewscom,2023-10-22 11:15:05.000,"«Запах неприятный, но это безопасно»: в Крыму военные применили спецсредства

Губернатор Севастополя Михаил Развожаев предупредил жителей Крыма о маскировки.

«Если увидите дым в районе Севастопольской бухты — это военные используют табельные средства маскировки. Запах неприятный, но это абсолютно безопасно».

Ранее в городе объявили воздушную тревогу. Сейчас она отменена. Также временно перекрывали движение по Крымскому мосту. Сейчас оно восстановлено.

🤴Царьград.ТВ - Не боимся говорить правду | Подпишись
   
@tsargradtv",1
rentv_news,2023-10-22 13:59:48.000,"Воздушную тревогу второй раз за день объявили в Севастополе, сообщил губернатор Развожаев.

UPD: Движение автотранспорта по Крымскому мосту временно перекрыто, сообщается в Telegram-канале информационного центра по ситуации на подходах к мосту.

UPD2: Губернатор Севастополя сообщил об отмене воздушной тревоги (она длилась более получаса), движение автотранспорта по Крымскому мосту восстановлено

Подписаться на РЕН ТВ",1
rbc_news,2023-10-22 14:49:27.000,"Губернатор Севастополя Михаил Развожаев опроверг сообщения о взрыве в городе.

«Выкладывают видео о якобы «взрыве» чего-то в Севастополе. Это ложь. Никаких взрывов в городе не было», — написал он в своем телеграм-канале.

По словам Развожаева, сообщения о том, что в городе отработали средства ПВО, также не соответствуют действительности.

«Силы ПВО находились в боевой готовности, но до нас никаких воздушных целей сегодня не долетало. Это такой способ у вражеских каналов хайповать и держать аудиторию в напряжении», — заявил он.",1
zpnewsru,2023-10-22 14:56:23.000,"Владимир Рогов: 💥Удар нацистов по Севастополю

В городе объявлена воздушная тревога.

Движение автотранспорта по Крымскому мосту временно перекрыто.

Работает наше ПВО.

На дынный момент известно о  2-3 ракетах, сбитых над акваторией рядом с Севастополем.

По предварительным данным, всё, что летело, сбито новых пусков не зафиксировано.

Слава Богу и ПВО России!

Воздушная тревога в городе русских моряков отменена, движение автотранспорта по Крымскому мосту также возобновлено.

Владимир Рогов",1
news_forfree,2023-10-23 02:17:00.000,"Владимиру Соловьеву присвоено звание Героя ДНР. Об этом сообщил глава Республики Пушилин в своем тг-канале:

«Присвоил звание Героя Донецкой Народной Республики Владимиру Соловьеву.

Помимо информационного фронта, на котором Владимир Рудольфович активно поддерживает Донбасс долгие годы противостояния, он весь период СВО — часто на передовой. Мало осталось мест, где он не побывал — в самой гуще событий, причем то, что он делает, как помогает, во многом остается за кадром…»",1
zpnewsru,2023-10-23 03:14:33.000,"🕯 Умер известный российский блогер Дядя Слава. Ему было 56 лет. 

Как сообщается в его Telegram-канале, он скончался вчера вечером в больнице. Последние годы он боролся с раком.

Станислав Андреев (настоящее имя блогера) занимался стримингом. После начала СВО стал организовывать сборы пожертвований, которые направлял для помощи российским бойцам.

Царствие небесное и вечная память!

Наш канал | Наш чат | Наш бот

#Насамомделе #Насамомделевзапорожье #Запорожье #Россия",1
listnewsru,2023-10-23 12:01:13.000,"Ампутацию перенес каждый второй участник СВО, признанный инвалидом

Более половины участников специальной военной операции (СВО), которые проходят медико-социальную экспертизу, имеют ампутации; из них 80% — ампутации нижних конечностей, сообщил в Совете Федерации замминистра труда и социальной защиты Алексей Вовченко, пишет interfax.ru.

«Мы в еженедельном режиме мониторим сроки и рекомендации по всем и в отношении участников специальной военной операции (…). Признаны…

https://list-news.ru/novosti/amputatsiyu-perenes-kazhdyy-vtoroy-uchastnik-svo-priznannyy-invalidom/",1
listnewsru,2023-10-23 09:01:14.000,"Соловьев стал Героем ДНР

Глава Донецкой народной республики Денис Пушилин присвоил звание Героя ДНР журналисту, теле- и радиоведущему Владимиру Соловьеву. Об этом Пушилин сообщил в своем Telegram-канале, передает vedomosti.ru.

«Помимо информационного фронта, на котором Владимир Рудольфович активно поддерживает Донбасс долгие годы противостояния, он весь период СВО — часто на передовой. Мало осталось мест, где он не…

https://list-news.ru/novosti/solovev-stal-geroem-dnr/",1
rt_ru_news,2023-10-23 08:27:01.000,"Украинский пленный: солдат ВСУ отправляют в СБУ за отказ идти на штурмы

Солдат украинской армии, которые отказываются штурмовать позиции ВС России на Запорожском направлении, отправляют в Службу безопасности Украины (СБУ), рассказал пленный разведчик 14-й отдельной мехбригады ВСУ Сергей Кадачников. 
Читать далее",2
rt_ru_news,2023-10-23 07:27:45.000,"Военная хроника рассказала о потерях бригады «Магура» на Запорожском направлении

Военная хроника сообщила подробности о потерях элитной 47-й бригады ВСУ «Магура» на Запорожском направлении. 
Читать далее",2
rt_ru_news,2023-10-23 09:42:20.000,"Голубев: средства ПВО отработали по воздушным целям в Ростовской области

Губернатор Ростовской области Василий Голубев сообщил, что российские средства противовоздушной обороны успешно отработали по воздушным целям в регионе. 
Читать далее",1
peoplelivenews,2023-10-23 16:42:21.000,"Уничтожение группы украинской пехоты сбросами с коптера 40-й бригады морской пехоты, Запорожское направление.

На видео не удачная попытка  произвести штурм одной из позиций Камчатских морпехов. Минометный расчет совместно с операторами сорвали все планы противника",2
online47news,2023-10-23 12:53:01.000,"🤝 Бойцам из Ленобласти и Петербурга, находящимся в зоне СВО, передали гуманитарную помощь

Волонтеры «Народного фронта» доставили на передовую новую партию груза, содержащего самое необходимое для военнослужащих в дополнение к гособеспечению. В его состав вошли техника, медикаменты и многое другое.

Помощь в сборе гуманитарной помощи оказали администрация Лужского района и города Луги, Гатчинский комбикормовый завод, филиал Главного радиочастотного центра в СЗФО, а также просто неравнодушные жители 47-го региона.",1
zspecialnews,2023-10-24 16:36:01.000,"Поздравили нацистов с днем спецназа ВС

Новороссийские десантники навели порядок на опорнике противника на Запорожском направлении. Из подарков: 200-е хлопцы, которых побратимы традиционно оставили, и уничтоженный бронеавтомобиль западного производства. Продолжим радовать ВСУ подарками по поводу и без!",2
baltnews,2023-10-24 13:07:04.000,"🔥Евстафьев: Эрдоган выторговал максимум у Запада 

Политолог-американист Дмитрий Евстафьев прокомментировал Baltnews предложение президента Турции Эрдогана ратифицировать протокол о членстве Швеции в НАТО.  

💬""Эрдоган просто решил дальше не обострять. Он посчитал, что выторговал у американцев и европейцев максимум"", – заявил Дмитрий Евстафьев корреспонденту Baltnews Светлане Пикте @pikta1

👉О том, почему президент Турции Реджеп Тайип Эрдоган согласился на вступление Швеции в НАТО, смотрите в эфире Baltnews. 

@BALTNEWS",1
zpnewsru,2023-10-24 23:49:16.000,"Сплоченная работа десантников и спецназа привела к уничтожению танка ВСУ

Разведывательный отряд ВДВ на Запорожском направлении обнаружил выдвижение в сторону наших позиций двух танков и бронемашины.  

Информация была передана спецназу, которые метким пуском управляемой ракеты из ПТРК уничтожили один из танков. Второй танк и бронеавтомобиль спешно развернулись и покинули поле боя.

📹: Минобороны РФ

Подписаться на РЕН ТВ",2
rt_ru_news,2023-10-24 17:50:10.000,"Спецоперация Z: хроника главных военных событий 24 октября

ПТРК «Конкурс» и миномёты ВС РФ работают по технике ВСУ, «Гиацинт-Б» и Т-80БВ бьют по позициям ВСУ под Марьинкой, «Грады» морпехов ТОФ накрывают противника под Угледаром, «Краснополь» поразил САУ «Гвоздика» ВСУ, коптеры ВС РФ уничтожают противника на Запорожском фронте и другие события спецоперации 24 октября. 
Читать далее",2
rt_ru_news,2023-10-24 05:40:22.000,"«Не дадим им пройти»: командир гаубичной батареи ВС РФ — о сражениях с ВСУ на передовой

Российские бойцы на Запорожском направлении поражают из гаубицы Д-30 скопления живой силы и техники противника. ВСУ пытаются менять свои маршруты, но российские артиллеристы в связке с операторами БПЛА вычисляют их и накрывают огнём. По словам командира гаубичной артиллерийской батареи 1430-го полка с позывным Гора, бойцы заранее вычисляют ВСУ и приблизительно понимают, к какому моменту нужно готовиться к стрельбе. Подробнее — в сюжете военкора RT Влада Андрицы. 
Читать далее",2
rt_ru_news,2023-10-24 05:03:55.000,"Украинский министр Камышин: все мощности мира не покроют нужды Киева в оружии

Никакие оружейные мощности в мире не смогут покрыть нужды Украины в происходящем конфликте, заявил украинский министр по вопросам стратегических отраслей промышленности Александр Камышин. 
Читать далее",2
rt_ru_news,2023-10-24 13:12:01.000,"Путин и Эрдоган заявили о неприемлемости ударов по жилым кварталам сектора Газа

Президенты России и Турции подчеркнули неприемлемость нанесения ударов Израиля по жилым кварталам, религиозным и социальным объектам сектора Газа. Владимир Путин и Реджеп Тайип Эрдоган также констатировали рост числа жертв среди мирных граждан и катастрофическое ухудшение гуманитарной обстановки в регионе. 
Читать далее",1
mobilizationnews,2023-10-24 04:05:12.000,"Погибшему во время мятежа Пригожина летчику установили мемориальную доску как «погибшему на СВО»

В тамбовской школе №35 установили мемориальную доску в память о летчике Артёме Милованове, который был убит на территории Воронежской области в результате мятежа ЧВК «Вагнер».

Мэр Тамбова Максим Косенков написал, что Милованов погиб «при выполнении боевого задания в ходе специальной военной операции». 

Почему ход «специальной военной операции» переместился на территорию РФ, и кто ответит за гибель 13 летчиков, Косенков не уточнил.

@mobilizationnews",1
ugledar_news,2023-10-24 02:24:48.000,"Вздремнуть не удалось - противник возбуждён и реактивен. Любое шевеление он воспринимает, как вылазку, и начинает палить по нашим позициям. В ход идёт всё, что есть у него на участке - от агээсов до кассетных. . Как-то уже стало привычным, что инициатива пренадлежит нам, и пусть пока мы не располагаем нужным перевесом в силах и средствах - мысль о том, что теперь противник ждёт наших действий, греет.
Батальон ""Восток""",1
kherson_news_info,2023-10-24 03:04:05.000,"⚡️Губернатор Ростовской области подтвердил работу ПВО:

«В донской столице в 08:08 работали установки ПВО. Отработали успешно по воздушным целям в зоне СВО, за пределами Ростовской области. Земляки,  сохраняйте спокойствие!», — отметил Василий Голубев.",1
vesti_kursk,2023-10-24 09:46:25.000,"🇷🇺 8 октября при выполнении боевых задач в ходе специальной военной операции погиб рядовой Алексей Тверской.
 
Алексей Борисович родился 6 мая 1987 года в селе Сосновка Амурской области, долгое время жил в деревне Курица Курского района, а затем в Курске. Проходил срочную службу в пограничных войсках Вооруженных сил РФ. Алексей добровольно поступил на военную службу по контракту. 

Погиб в бою, мужественно исполнив свой воинский долг. 

Редакция ГТРК ""Курск"" соболезнует родным и близким погибшего!",1
ru2chnews,2023-10-24 07:54:38.000,тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪тоест расия страна хахлов 💪,3
gagauznewsmd,2023-10-24 06:19:17.000,"⚡️⚡️⚡️СИБ заблокирует сразу 22 интернет-портала в Молдове:

https://ltv.ru;
https://ntv.ru;
https://rt.com;
https://russian.rt.com;
https://tvzvezda.ru;
https://radiozvezda.ru;
https://tvc.ru;
https://ren.tv;
https://mirtv.ru;
https://mir24.tv;
https://vgtrk.ru;
https://vgtrk.com;
https://tsargrad.tv;
https://rtr-planeta.com;
https://5-tv.ru;
https://vesti.ru;
https://spastv.ru;
https://radiovesti.ru;
https://radiomayak.ru;
https://smotrim.ru;
https://m24.ru;
https://360tv.ru.

@wtfmoldova",2
zspecialnews,2023-10-25 03:36:01.000,"«О, к нам повернули! Один танк минус!»

Бойцы ВДВ совместно с подразделением спецназа уничтожили из ПТРК танк боевиков

На Запоржском направлении, в районе н.п. Вербовое, разведывательные подразделения ВДВ с помощью средств воздушной разведки обнаружили выдвижение в сторону наших позиций колонны украинской техники, в составе двух танков и бронемашины.

Данные о противнике десантники немедленно передали на позиции подразделений спецназа, которые метким пуском управляемой ракеты из ПТРК уничтожили один из танков. Второй танк и бронеавтомобиль спешно развернулись и покинули поле боя.",2
zpnewsru,2023-10-25 03:00:42.000,"💬""Противник в страхе бежал"": как десантники совместно со спецназом отрабатывали по технике ВСУ

На Запорожском направлении российские десантники с помощью средств воздушной разведки засекли движущиеся в сторону наших позиций два танка и бронемашину.

Координаты целей они немедленно передали на позиции подразделений спецназа, которые метким пуском управляемой ракеты из ПТРК уничтожили один из танков. Бронеавтомобиль и второй танк спешно развернулись и покинули поле боя.
      
@zpregion",2
