ChannelName,Date,Content,Suspicious_Level
ru2chnews,2023-10-15 16:38:33.000,"Просто пытается сделать так, чтобы Россия воевала на 2 фронта, но не боится ли, что с территории Беларуси Вагнера пойдут? Весело было бы. Очень хочется посмотреть на такой сценарий, жаль, что батька вряд ли решится на такое. Зато в данном случае можно было бы намного быстрее закончить весь этот конфликт. По сути все войска находятся на востоке Украины. Не отрицаю, что какая-то часть есть и на севере и западе, но всё же большая часть на востоке и если открыть второй фронт, то в таком случае пришлось бы перебрасывать часть сил к Киеву. Тем более защита Киева куда важнее",1
lifenews,2023-10-15 12:32:34.000,"Кровавый конфликт с украинскими наёмниками вспыхнул в Судане.

Между бойцами Вооружённых сил Судана и украинскими наёмниками произошла перестрелка на военной базе Вади Сейдна в Хартуме. Об этом сообщают СМИ.

Согласно информации журналистов, украинцы поддержали удары израильской армии по сектору Газа. В результате вспыхнул конфликт с применением оружия, в итоге погибли не менее 18 человек — восемь украинцев и десять суданцев. Случившееся подтверждает присутствие украинских сил на авиабазе Вади Сейдна.",2
rostovnews61,2023-10-15 06:00:30.000,"Самолет авиакомпании «Азимут», которая базируется в Ростове-на-Дону, заходил на посадку в Израиле на фоне обстрелов, сообщает Telegram-канал «Военный обозреватель».⠀
⠀
По информации канала, самолет Sukhoi Superjet 100 направлялся из Сочи в Тель-Авив. Однако во время захода на посадку пришлось сменить курс.⠀
⠀
«Самолет начал заходить на посадку в аэропорту Бен-Гуриона, несмотря на ракетный обстрел и работу систем ПВО. В целях безопасности курс пришлось сменить на север», — уточняет канал.

👉🏻Подписаться на ""Новости Ростова""

📥 Прислать новость",1
rostovnews61_chat,2023-10-15 08:06:36.000,"О ком я говорю легко, об этом парне герое? Где вы это  прочли ? Этот парень и другие ему подобные герои и протезы у них обычные у всех.ну о них почему-то  ролики не снимают.а почему,вот вопрос?.хочется ,чтобы  страна знала, что у нас не только Костомаров имеет  большую силу воли и вот такой  вот молодец,а, что и ребята на войне с протезами продолжают воевать, но об этом не пишут, вот,почему, спортсмен молодец,а военные эти ведь то-же  герои ,но о них, как- то,никто не знает, могли бы  и их показать",1
zspecialnews,2023-10-15 17:19:01.000,"⚡️ Танкисты группировки ""Отважные"" уничтожают опорные пункты противника в районе Торского выступа
Экипаж танка Т-80 ведет стрельбу по врагу с закрытой огневой позиции. Работа танка корректируется операторами БПЛА, что позволяет максимально точно поражать вскрытые беспилотником цели, не оставляя ВСУшникам ни единого шанса на спасение.",2
zspecialnews,2023-10-15 10:19:34.000,"✖️В Судане сообщили о гибели украинских наемников в перестрелке с военными

Между украинскими наемниками и бойцами вооруженных сил Судана на военной базе Вади Сейдна в Хартуме произошла перестрелка. Об этом со ссылкой на новостной портал Al-Mashhad Al-Yemeni 

По данным СМИ, украинцы поддержали удары Израиля по сектору Газа. В результате конфликта с применением оружия погибли не менее 17 человек: восемь украинцев и десять суданцев.",2
vesti_top,2023-10-15 06:39:36.000,"Путин заявил о невозможности сравнивать СВО и конфликт на Ближнем Востоке
https://lenta.ru/news/2023/10/15/putin/

Конфликт на Ближнем Востоке настолько масштабен, что его нельзя даже сравнивать со специальной военной операцией (СВО) на Украине. Об этом заявил президент России Владимир Путин. «Вы посмотрите на Ближнем Востоке, там что, разве специальная военная операция? Вот разве можно сравнить?» — сказал глава государства.",1
rt_ru_news,2023-10-15 19:16:13.000,"Спецоперация Z: хроника главных военных событий 15 октября

ВДВ РФ накрывают позицию ВСУ под Артёмовском, Д-30 ВС РФ поражает противника под Купянском, штурмовики ВС РФ поражают укрепления ВСУ под Белогоровкой, огневая точка ВСУ под миномётным огнём ВС РФ, Ка-52 поражает танки ВСУ ракетами «Вихрь-1», штурм опорника ВСУ при огневой поддержке БМД-4М под Вербовым и другие события спецоперации 15 октября. 
Читать далее",2
rgrunews,2023-10-15 15:25:07.000,"В Госдуму внесен законопроект о сохранении пособия матерям, находящимся в отпуске по уходу за ребенком до полутора лет, если они решат выйти на работу на полный день. 

Сейчас законодательство позволяет декретницам выходить на работу, пока их детям не исполнится полтора года, и сохранять при этом пособие, но только если женщина работает неполный день.

При каком условии пособие на детей сохранится при выходе на работу на полную ставку - читайте на сайте: https://rg.ru/2023/10/15/sredstva-sovmeshcheniia.html?tgm

@rgrunews",2
rt_ru_news,2023-10-16 06:08:00.000,"По опорным пунктам и скоплениям живой силы: в ВС РФ заявили о ракетно-бомбовых ударах по ВСУ на Купянском направлении

Истребители-бомбардировщики Су-34, а также ударные вертолёты Ка-52 и Ми-28 нанесли серию ракетно-бомбовых ударов по позициям ВСУ, заявили в группировке «Запад». Среди поражённых объектов были пункты временной дислокации, опорные пункты ряда подразделений ВСУ, а также скопления живой силы, вооружения и военной техники. 
Читать далее",2
rt_ru_news,2023-10-16 08:12:39.000,"Число признающих усталость Запада от Киева украинцев выросло до 30%

Число украинских граждан, которые считают, что западные страны устали от Киева и сокращают помощь, выросло за год в два раза — до 30%. Об этом говорится в данных Киевского международного института социологии. 
Читать далее",2
rt_ru_news,2023-10-16 13:13:56.000,"«Сталкиваются с нашей активной обороной»: Шойгу заявил об улучшении тактического положения ВС РФ в зоне СВО

Российские военные на многих участках в зоне СВО улучшают своё тактическое положение, заявил глава Минобороны Сергей Шойгу. Он добавил, что ВСУ в своих попытках наступления сталкиваются с активной обороной и не смогли достичь существенных успехов, хотя несут серьёзные потери. Как подчеркнул министр, для ВС РФ обстановка «выглядит устойчиво». 
Читать далее",1
ru2chnews,2023-10-16 12:37:24.000,"Это так же недоказуемо, если бы я пытался доказать, что у тебя он был. Есть логические моменты в силе. Не может велосипед выиграть в дтп у машины. Есть разница в силах.  зеленых человечков тоже не было, пока слава не захлестнула и оп... оказались они там были. И я уверен, что когда Украина проебет, так же окажется, что рф там обитали. Я конечно надеюсь, что ты уже будешь инвалидом и думать, как деваха которая подходила в германии к Украинцам и доебывалась. Ее последние слова бесценны "" ебать я лох"".",2
newsvladivostok,2023-10-16 03:39:52.000,"Нет, никакой демагогии. Вернее демагогия тут присутствует лишь с ваших словах, да и то, это не более чем ваша попытка доебаться. А доебаться, как известно, можно до чего угодно. Война России не нужна, но она уже идет, добровольцы о которых вы говорите едут, чтобы  она поскорее завершилась… это как прорыв канализационной трубы, он вам не нужен, но если случился, то надо устранять последствия, вот и здесь ребятам приходится устранять последствия прихода нацистской клики а власти в Киеве…",1
zpnewsru,2023-10-16 11:30:12.000,"Минобороны: ВС России отразили атаку ВСУ в районе Вербового Запорожской области
⁠
Российские войска отразили атаку ВС Украины в районе Вербового в Запорожской области.Об этом заявили в Министерстве обороны России.

Как отмечается в сводке ведомства, подразделениями российской группировки войск, ударами авиации и огнём артиллерии была отражена атака ВСУ в районе населённого пункта Вербовое Запорожской области.

Ранее Вооружённые силы России за сутки отразили десять атак украинской армии на Донецком направлении....

Подробнее>>>",2
rentv_news,2023-10-16 07:48:10.000,"""Не хотел возвращаться домой без протезов"": Костомаров рассказал о сложностях в быту

Фигурист Роман Костомаров, отвечая на вопрос корреспондента ""Известий"", поведал, какой этап был самым сложным после выписки из больницы.

По его словам, он не хотел возвращаться домой без протезов. Однако они появились позже, но все же олимпийский чемпион пришел ""на своих двоих"". 

Детей они с супругой отправили на три недели к бабушке, чтобы Роман смог адаптироваться к дому и нынешним будням. 

""Вот это, наверное, самое сложное - адаптироваться в быту"", — подытожил спортсмен.

Подписаться на РЕН ТВ",1
pronorusnews,2023-10-16 05:26:28.000,"🪖 ВС РФ продвинулись на запорожском направлении

В сводке на утро 16 октября военкоры отмечают, что продвижение отмечено в посадках на рубеже Работино – Вербовое. На этом участке артиллерия работает в обе стороны. 

Севернее Работино была замечена группа из девяти ВСУшников, которая шла меняться на новую позицию (видео). Как пишет «Архангел Спецназа», противник два дня подряд использовал для этих целей один маршрут, но на третий раз наши бойцы не стали ждать.",2
prmira_news,2023-10-16 04:16:45.000,"В полиции рассказали подробности кражи 3 миллионов у участника СВО.

Ранее сообщалось, что 36-летний мужчина обратился в полицию 13 октября. Летом он был на СВО, получил ранение — на его счет поступила выплата.

Когда он пришел в себя и проверил свою карту, то денег там не было. По словам мужчины, их украла его бывшая жена.

Женщину нашли и опросили. По ее словам, она согласовала трату денег с бывшим мужем и купила квартиру их общему 11-летнему ребенку. Сейчас они живут в этой квартире.
 
Сейчас сотрудники полиции проводят доследственную проверку.

@prmira_news",1
crossnews_ru,2023-10-16 05:07:19.000,"ISW: Россия не добилась серьезных успехов под Авдеевкой

Продолжая наступательные операции, направленные на окружение Авдеевки, войска РФ пока не добились в этом особых успехов, а темпы их операций в этом районе, по всей видимости, снизились, считают аналитики американского Института изучения войны (ISW).

Эксперты отмечают, что Владимир Путин охарактеризовал действия российских войск в районе Авдеевки как ""активную оборону"", вероятно, чтобы умерить ожидания значительного продвижения России на этом направлении.

@dwglavnoe


Источник -  DW Главное (@dwglavnoe)",1
opennewss2,2023-10-16 06:11:54.000,"В каком-то смысле да. Но в этом случае речь про признанное всем миром государство с демократическим режимом, которое пытается захватить сосед, которого пытались успокоить с 2014-го года и это ни к чему не привело. А в случае с Газой - почти никем непризнанный регион под контролем террористов, который ещё и напал на Израиль очень жестоко. То есть тут прямые параллели с ЛНР и ДНР. А в случае с Украиной - это как СССР во вторую мировую, а страны запада - как страны запада во вторую мировую. А Россия в этом случае - ну, сам понимаешь",3
donetsknewsagencyall,2023-10-16 09:45:59.000,"Пушилин заявил, что в ДНР до конца года восстановят семь мостов и путепроводов

«В целом по Республике завершены работы по ремонту четырех мостов, один из них пешеходный. До конца года планируется открыть движение еще по пяти мостам и еще по двум путепроводам. Все выполняем по программе социально-экономического развития региона, разработанной по вашему Владимир Владимирович поручению. Спасибо Вам большое», — доложил Глава Республики Денис Пушилин Президенту РФ Владимиру Путину по случаю открытия пост-моста в Мариуполе.

Читать полностью",1
babkanews,2023-10-16 17:02:43.000,"🇺🇦Всё больше украинцев считают, что Запад устаёт от их страны, хочет уступок для России, а его поддержка слабеет.

Этот показатель вырос с 15% в сентябре 2022 года до 30% в октябре 2023 года, выяснили в Киевском международном институте социологии.

Также за последний год увеличилось число украинцев, верящих в серьёзный конфликт между властью и командованием армии, — с 14 до 32%.",2
babkanews,2023-10-16 03:02:36.000,"🇧🇷Девушка из Бразилии случайно спалила своего парня за изменой, внимание, просто просматривая гугл карты. Джулиана Лима изучала панорамные виды улиц своего города, как невольно стала свидетельницей измены своего возлюбленного. Он в это время вез на своем мотоцикле незнакомую ей девушку, после по тем же картами она нашла их уже на лавочке, где он мило лежал у нее на коленях. Приглядевшись, она узнала в ней свою лучшую подругу. Расследования по лайкам в соцсетях перешли на другой уровень",1
rt_ru_news,2023-10-16 19:04:34.000,"Спецоперация Z: хроника главных военных событий 16 октября

Ка-52 отработал ракетой «Вихрь-1» по технике ВСУ на Запорожском фронте, боевая работа Су-30СМ ВКС РФ, российская артиллерия крушит укрепления ВСУ под Артёмовском, «Акация» ВС РФ ведёт огонь по противнику под Купянском, операторы электромагнитных ружей Росгвардии уничтожают дроны ВСУ, крылатая ракета Х-101 ВКС РФ направляется к цели и другие события спецоперации 16 октября. 
Читать далее",2
zspecialnews,2023-10-16 14:33:55.000,"ВС РФ сбили три украинских боевых самолета в зоне СВО, сообщил председатель движения «Мы вместе с Россией» Владимир Рогов.

«Армия России сбила 3 боевых самолета ВСУ. Два истребителя МиГ-29 и 1 штурмовик Су-25 воздушных сил Украины сбиты силами ПВО в районах Архангельского Херсонской области, Дмитровки и Звонецкого Днепропетровской области», - написал он в своем Telegram-канале.

При этом Рогов отметил, что ракетных ударов по освобождённым территориям Запорожской и Херсонской областей «будет поменьше».",1
zspecialnews,2023-10-16 05:55:58.000,"Обстановку на Запорожском направлении на 10:00 передаёт Архангел Спецназа

Севернее Работино была замечена группа из 9 человек, шли меняться на позицию. Ходили два дня подряд по одному маршруту, на третий решили их ждать. Накрыли их термобарами с ПТУРа.

Артиллерия работает в обе стороны.

ВС РФ продвинулись в посадках на рубеже Работино - Вербовое.",2
peoplelivenews,2023-10-16 16:57:16.000,"📍Армией России уничтожены наёмники из США и Швеции

▪️Российскими бойцами уничтожен очередной ветеран армии США и наемник Дерек Тьен Тран.

▪️10.10.2023 в боях у Авдеевки наши бойцы ликвидировали шведского наемника Йохана Пылыча Фредрикссона. Сообщается, что он ""убит в бою, на позициях ВСУ, отражая атаку противника"".
Бывший егерь (193 батальон горных стрелков, а ныне полк К4), снайпер, солдат Chosen Company, подразделения из иностранных наемников, включая американцев и британцев.",2
zpnewsru,2023-10-16 19:21:37.000,"Владимир Рогов: 🇷🇺💥🇺🇦☠️Наши воины освобождают южнорусские земли от нацистской оккупации

Точная работа бойцов 503 мотострелкового полка по позициям боевиков ВСУ на Запорожском фронте.

Помочь нашим защитникам - славным русским воинам в обеспечении необходимым на Запорожском фронте и в увеличении количества уничтоженной техники нацистов можно на карту Сбер 2202 2064 3582 3625 , Тинькоф 2200 7001 0419 8030 или Альфа 2200 1523 0954 7209 В СБП(системе быстрых платежей) карты привязаны к тел: +79959232520 (Евгений Анатольевич Г.)

Работаем, братья!

Владимир Рогов",2
ecworldnews,2023-10-16 17:35:20.000,"Минфин предложил повысить минимальную цену на водку до 299 руб. за пол-литра. 

Минимальные цены на бренди, согласно проекту приказа ведомства, с 1 января 2024 года вырастут с 375 руб. до 403 руб. за 0,5 л., а на коньяк — с 517 руб. до 556 руб. (с) РБК 

И это, ""конечно же"", не повышение https://t.me/ecworld/3668 налогов. Просто, повышение минимальной цены на водку - это повышение средней цены на водку - и это больше налогов в бюджет (не только акцизов), так как покупать из-за такого роста цены меньше не станут. 

| подписывайтесь на @ecworld  
| прогнозы и аналитика",2
topnewsinrussia,2023-10-16 07:03:00.000,"""Потери упомрачительны"": в США заявили, что ВСУ полностью уничтожены. По мнению экспертов, армия Украины находится на грани исчезновения. 

По словам экс-зазведчика Армии США Скотта Риттера, сейчас ВСУ еще располагают резервами, которые могут бросить в бой, но, по сути, армия «просто разбита и уничтожена». Риттер пояснил, что президенту Украины известно, какие огромные потери понесла армия, включая боевую технику — танки и БМП.",2
crossnews_ru,2023-10-17 11:35:50.000,"⚡️Украина во вторник впервые запустила американские дальнобойные ракеты большой дальности ATACMS по российским целям, пишет газета Politico. 

""Во вторник украинские войска применили поставленные США ракеты большей дальности для удара... на востоке Украины после того, как Вашингтон тайно отправил это вооружение в последние недели"", - пишет газета.


Источник -  Раньше всех. Ну почти. (@bbbreaking)",3
svtvnewsfree,2023-10-17 22:11:38.000,"Армия обороны Израила опубликовала видео полёта ракеты, которая попала в больницу в Газе. Израиль заявил, что удар нанесли террористы «Исламского джихада»

По версии израильской армии, ракета была запущена в сторону Израиля в 18:59. Примерно в 19:10 в СМИ появились первые сообщения об ударе по больнице.

«Исламский джихад» назвал обвинения попыткой Израиля уклониться от собственной ответственности.

По последним данным, в больнице Аль-Ахли погибли более 500 человек, в том числе дети.",2
rt_ru_news,2023-10-17 18:12:41.000,"Спецоперация Z: хроника главных военных событий 17 октября

«Краснополь» морпехов ТОФ поражает Mastiff ВСУ под Угледаром, FPV-коптер разносит блиндаж противника, российские десантники поражают брошенную БМП-2 армии Украины под Клещеевкой, «Ланцет-3» уничтожает украинский M777A2, российские миномётчики накрывают позиции противника под Угледаром, Су-25СМ3 ведут огонь снарядами С-8 по позициям ВСУ и другие события спецоперации 17 октября. 
Читать далее",2
rt_ru_news,2023-10-17 12:33:33.000,"ВСУ потеряли до 485 военнослужащих убитыми и ранеными: в МО РФ заявили об отражении девяти атак на Донецком направлении

Военнослужащие группировки «Юг» во взаимодействии с авиацией и артиллерией отразили девять атак украинских подразделений на Донецком направлении. По данным Минобороны РФ, противник потерял в этом секторе до 485 военнослужащих убитыми и ранеными. За сутки ещё семь атаки ВСУ отражены на Купянском направлении и четыре — на Запорожском. 
Читать далее",2
rt_ru_news,2023-10-17 04:27:45.000,"Танкисты разбили опорник и наблюдательный пункт ВСУ на Купянском направлении

Танкисты Западного военного округа разбили опорный и наблюдательный пункты украинских боевиков на Купянском направлении. Задача экипажей танков Т-80БВМ — уничтожать артиллерию и боевую бронированную технику иностранного производства. Также они прикрывают мотострелковые подразделения российских войск. Бойцы корректируют огонь с помощью БПЛА, работают как с закрытых, так и с открытых позиций. Видео предоставлено Минобороны РФ. 
Читать далее",2
rt_ru_news,2023-10-17 08:27:00.000,"Российские войска уничтожили до 485 солдат ВСУ на Донецком направлении

Потери Киева в боях на Донецком направлении составили до 485 человек личного состава убитыми и ранеными, говорится в заявлении Минобороны России. 
Читать далее",2
svtvnews,2023-10-17 22:11:25.000,"Армия обороны Израиля опубликовала видео полёта ракеты, которая попала в больницу в Газе. Израиль заявил, что удар нанесли террористы «Исламского джихада»

По версии израильской армии, ракета была запущена в сторону Израиля в 18:59. Примерно в 19:10 в СМИ появились первые сообщения об ударе по больнице.

«Исламский джихад» назвал обвинения попыткой Израиля уклониться от собственной ответственности.

По последним данным, в больнице Аль-Ахли погибли более 500 человек, в том числе дети.

Задонатить через бота | Patreon | Boosty | Предложить новость",2
zpnewsru,2023-10-17 07:42:32.000,"Сгоревшая немецкая БРЭМ Bergepanzer 3 Buffel украинской армии на Запорожском направлении.

Каждая потеря западной инженерной машины является тяжелой утратой для противника, так как поставлено их было относительно немного, но при этом только они способны адекватно эвакуировать поврежденные западные же танки, такие как Leopard 2, Challenger 2 и недавно прибывшие M1A1 Abrams. Кадр из видео от: @voenacher

Военный Осведомитель",2
vestifmplus,2023-10-17 09:43:34.000,"Израиль готовит бронетехнику для наземной операции,  сообщают СМИ ссылаясь на генералов из ЦАХАЛ. Военные внимательно изучают опыт России в зоне СВО, и после того, как несколько танков ""Меркава"" были подбиты гранатами с дронов, уже монтируют на башни ""защитные клетки"" по примеру российских танкистов.",2
zspecialnews,2023-10-17 05:12:42.000,"⚡️На Запорожском направлении сегодня ночью была попытка серьезного наката от ВСУ

Использовались танки, несколько БМП натовского производства. Десант пытались высадить в притык к позициям, пишет Донецкий Стрингер.

Наша арта как всегда на высоте. Отработали четко. Позиции удержаны.",2
ru2chnews,2023-10-17 15:03:25.000,"Момент удара по больнице в Газе попал на видео, также перед трагедией были засняты кадры множества раненых и беженцев, укрывшихся в здании.

Израильские СМИ уже объявляют, что это был «неудачный запуск ракеты ХАМАС», а представитель ЦАХАЛ заявил, что «пока рано говорить о том, был ли это израильский удар». Хотя по видео попадания, гораздо больше похоже на удар беспилотника, чем на сбившуюся с курса палестинскую ракету.

Несколькими днями ранее израильские военные требовали провести эвакуацию другой больницы, однако главврач отказался перемещать тяжелобольных, сообщила турецкая пресса.",2
ru2chnews,2023-10-17 15:31:32.000,"Именно. Несколько дней Израиль пытается эвакуировать людей с зоны обстрелов, взламывает тв, кидает листовки, подаёт воду на юг газы, чтобы людям больше мотивации дать уйти с севера. А тут вдруг на тебе. Решили похерить всё и выстрелить в больницу, чтобы на Израиль ополчился весь ООН и ЕС с санкциями и запретами?
Израилю не выгодно так поступать вообще. А если уж так поступать, то уж с размахом и до конца, что-ли 
Одна больница только проблем создаст больше, а вопрос с хамасом не решит вообще",2
newsfrol,2023-10-17 15:19:46.000,"Момент удара по больнице в Газе попал на видео, также перед трагедией были засняты кадры множества раненых и беженцев, укрывшихся в здании.

Израильские СМИ уже объявляют, что это был «неудачный запуск ракеты ХАМАС», а представитель ЦАХАЛ заявил, что «пока рано говорить о том, был ли это израильский удар».

Несколькими днями ранее, израильские военные требовали провести эвакуацию другой больницы, однако главврач отказался перемещать тяжелобольных, сообщила турецкая пресса.

Видео: Соцсети
https://newsfrol.ru",2
dnrpravda_news,2023-10-17 10:42:24.000,"Украина продолжает нести большие потери при попытках выбить наши подразделения с занятых позиций под Авдеевкой

Российская армия продолжает перехватывать инициативу у ВСУ, переходя в наступление почти на всех направлениях, противник предпринимает попытки контратаковать и выбить российские войска с занимаемых позиций. При этом говорить о том, что ВСУ окончательно перешли к обороне еще рано, на некоторых участках подразделения украинских бригад наступа все еще продолжают давить на нашу оборону.",2
newsvladivostok,2023-10-17 04:54:57.000,"никакая, сам заплатишь за возможность получить, бесплатную работу начиная с платных документов и медкомиссий с псевдоврачами Олигархами Фашистами Российской Федерации Государства им нужны мёртвые солдаты начиная с цен на топливо до супермаркетов где пропадают цинике и продукция гниёт по завышенным ценам. 
Если вы решите проехать на работу по незаконным деференциальным тарифам где запрещено взымать разную цену при разных способах оплаты собирайтесь на митинг и одиночные пикеты против фашизма валить олигархов!",2
anna_news,2023-10-17 10:42:30.000,"Артиллеристы поразили пикап ВСУ

Украинские войска обстреляли позиции российской армии из пулемёта, смонтированного в кузове автомобиля пикап.

На видео @zovchuvashiy запечатлено, как ВСУшники попытались скрыться с позиции, но были обнаружены дроном аэроразведки.

По выявленной цели был нанесён артиллерийский удар, полностью уничтоживший машину и пулемётный расчёт.

@anna_news",2
rbc_news,2023-10-17 15:22:22.000,"Система ПВО сбила беспилотник самолетного типа в Белгородской области, сообщил губернатор Вячеслав Гладков.

«В Белгородском районе системой ПВО сбит БПЛА самолетного типа. Оперативные службы уточняют информацию о последствиях на земле. По предварительным данным, пострадавших и разрушений нет», — написал он в своем телеграм-канале.",1
crossnews_ru,2023-10-17 22:55:43.000,"⚡️Силы ПВО сбили шесть беспилотников самолетного типа в Белгородской области

""В Белгородском районе и Яковлевском городском округе системой ПВО сбито шесть БПЛА самолетного типа. Оперативные службы уточняют информацию о последствиях на земле"", - сообщил глава региона Вячеслав Гладков.

Он отметил, что, по предварительным данным, пострадавших и разрушений нет.

@interfaxonline


Источник -  Интерфакс (@interfaxonline)",1
crossnews_ru,2023-10-17 16:14:30.000,"Главнокомандующий ВСУ Валерий Залужный опубликовал видео запуска ракет ATACMS

В ночь на 17 октября украинские военные нанесли удар по аэродромам в Луганске и Бердянске, которые контролируют российские войска. По данным ВСУ, в результате атаки были уничтожены девять вертолетов, пусковая установка ПВО, спецтехника и склад боеприпасов, повреждены взлетно-посадочные полосы. 

Подробнее о том, что собой представляют ракеты ATACMS, передачи которых Киев добивался с начала российского вторжения, читайте в материале «Медузы».

———

Видео: Валерий Залужный


Источник -  Медуза — LIVE (@meduzalive)",2
ru2chnews,2023-10-17 18:25:53.000,Ну  теперь когда есть Абрамсы а атакамсы точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно точно будет перемога.,2
online47news,2023-10-18 05:22:01.000,"💰Товарооборот между Россией и Китаем по итогам года превысит 200 миллиардов долларов

Президент РФ Владимир Путин сегодня провел переговоры с председателем КНР Си Цзиньпином в Пекине. По итогам мероприятия выяснилось, что объемы торговли между Россией и Китаем выходят на исторические рекорды.

«Вы только что упомянули о нашей задаче достичь 200 миллиардов товарооборота в текущем году. Вот если посмотреть год к году, вчера вечером проанализировали, с сегодняшнего дня год назад: 200 миллиардов уже есть. А по календарному году эта планка точно будет преодолена», — отметил Владимир Путин.",1
